record_id,redcap_repeat_instrument,redcap_repeat_instance,document_id,process_id,title_2,title,doc_type,register_date,agency,cooperating_agency,action_type,state,county,location,tek_eis_description_complete,dd_date,coder_name,coder_name_2,text_illegible,tek_term_used,section_eis,section_eis_oth,section_eis_notes,who_mention_tek,who_mention_oth,who_mention_tek_notes,request_criticism___9,request_criticism_notes,procedural_use,procedural_use_notes,subject_tek_use___51,subject_tek_use___52,subject_tek_use___53,subject_tek_use___54,subject_tek_use___55,subject_tek_use___56,subject_tek_use___57,subject_tek_use___58,subject_tek_use___59,subject_tek_use___60,subject_tek_use___61,subject_tek_use___62,subject_tek_use___63,subject_tek_use___64,subject_tek_use___65,subject_tek_use___66,subject_tek_use___67,subject_tek_use___68,subject_tek_use___69,subject_tek_use___70,subject_tek_use___71,subject_tek_use___72,subject_tek_use___73,subject_tek_use___74,subject_tek_use___75,subject_tek_use___76,subject_tek_use___77,subject_tek_use___78,subject_tek_use___79,subject_tek_use___80,subject_tek_use___81,subject_tek_use___82,subject_tek_use___83,subject_tek_use___84,subject_tek_use___85,subject_tek_use___555,subject_tek_use_oth,subject_tek_use_notes,hit_affect_change,hit_affect_change_oth,hit_affect_change_notes,good_case_studies,tek_repeats_complete,record_count
127,tek_repeats,6,,,,,,,,,,,,,,3/14/25 13:00,kristarc,,1,11,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2,
127,tek_repeats,7,,,,,,,,,,,,,,3/14/25 13:01,kristarc,,1,11,14,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2,
127,tek_repeats,8,,,,,,,,,,,,,,3/14/25 13:02,kristarc,,,4,14,,,,,,0,"Match: traditional knowledge    going to read some statements. In 2003, the United Nations Educational Scientific and Cultural  Organization, known as UNESCO, adopted a convention for the safeguarding of the intangible cultural heritage. Intangible cultural heritage, or ICH, is  defined by UNESCO as the practices, representations, expressions, knowledge, skills as well as the instrument, objectives, artifacts, and cultural spaces  associated therewith, that communities, groups, and, in some cases individuals recognized as part of their cultural heritage. It is transmitted from  generation to generation, constantly evolved by communities and groups in response to their environment, interactions with nature and unique  histories, and provides identity and continuity. ICH includes, but is not limited to, oral traditions and expressions, including language as a vehicle of ICH,  performing arts, social practices, rituals, and festive events, knowledge and practices concerning nature and the universe, and traditional craftsmanship.  The most common terminology used to express ICH by indigenous people is traditional knowledge ",14,"Match: traditional knowledge    going to read some statements. In 2003, the United Nations Educational Scientific and Cultural  Organization, known as UNESCO, adopted a convention for the safeguarding of the intangible cultural heritage. Intangible cultural heritage, or ICH, is  defined by UNESCO as the practices, representations, expressions, knowledge, skills as well as the instrument, objectives, artifacts, and cultural spaces  associated therewith, that communities, groups, and, in some cases individuals recognized as part of their cultural heritage. It is transmitted from  generation to generation, constantly evolved by communities and groups in response to their environment, interactions with nature and unique  histories, and provides identity and continuity. ICH includes, but is not limited to, oral traditions and expressions, including language as a vehicle of ICH,  performing arts, social practices, rituals, and festive events, knowledge and practices concerning nature and the universe, and traditional craftsmanship.  The most common terminology used to express ICH by indigenous people is traditional knowledge ",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Match: traditional knowledge    going to read some statements. In 2003, the United Nations Educational Scientific and Cultural  Organization, known as UNESCO, adopted a convention for the safeguarding of the intangible cultural heritage. Intangible cultural heritage, or ICH, is  defined by UNESCO as the practices, representations, expressions, knowledge, skills as well as the instrument, objectives, artifacts, and cultural spaces  associated therewith, that communities, groups, and, in some cases individuals recognized as part of their cultural heritage. It is transmitted from  generation to generation, constantly evolved by communities and groups in response to their environment, interactions with nature and unique  histories, and provides identity and continuity. ICH includes, but is not limited to, oral traditions and expressions, including language as a vehicle of ICH,  performing arts, social practices, rituals, and festive events, knowledge and practices concerning nature and the universe, and traditional craftsmanship.  The most common terminology used to express ICH by indigenous people is traditional knowledge ",74,,,,2,
127,tek_repeats,9,,,,,,,,,,,,,,3/14/25 13:04,kristarc,,,4,14,,,,,,0,"This is a significant concern to myself and to several other tribal members of my family and friends. Impacts to our food and water system,  such as access and availability, purity, and diversity, continue to be impacted by the CRSO operation. Impact to our sacred sites, including legendary  landscape, food, water, medicine, and mineral sources, as well as our graves, sacred and ceremony sites continue to be impacted by the CRSO  operations. The rites and practices of life and death in our tribal communities continue to be impacted, including those associated with birth, maturity,  transitions, and passing, decision-making, conflict revolution -- conflict resolution and communication, and well as familial ties and governance  responsibilities within our tribal communities; those continue to be impacted by the CRSO operations. Additionally, our art texture and technology, our    The co-lead agencies understand the concern regarding the continued impacts of the CRS on intangible cultural heritage, traditional knowledge ",14,"This is a significant concern to myself and to several other tribal members of my family and friends. Impacts to our food and water system,  such as access and availability, purity, and diversity, continue to be impacted by the CRSO operation. Impact to our sacred sites, including legendary  landscape, food, water, medicine, and mineral sources, as well as our graves, sacred and ceremony sites continue to be impacted by the CRSO  operations. The rites and practices of life and death in our tribal communities continue to be impacted, including those associated with birth, maturity,  transitions, and passing, decision-making, conflict revolution -- conflict resolution and communication, and well as familial ties and governance  responsibilities within our tribal communities; those continue to be impacted by the CRSO operations. Additionally, our art texture and technology, our    The co-lead agencies understand the concern regarding the continued impacts of the CRS on intangible cultural heritage, traditional knowledge ...",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,"This is a significant concern to myself and to several other tribal members of my family and friends. Impacts to our food and water system,  such as access and availability, purity, and diversity, continue to be impacted by the CRSO operation. Impact to our sacred sites, including legendary  landscape, food, water, medicine, and mineral sources, as well as our graves, sacred and ceremony sites continue to be impacted by the CRSO  operations. The rites and practices of life and death in our tribal communities continue to be impacted, including those associated with birth, maturity,  transitions, and passing, decision-making, conflict revolution -- conflict resolution and communication, and well as familial ties and governance  responsibilities within our tribal communities; those continue to be impacted by the CRSO operations. Additionally, our art texture and technology, our    The co-lead agencies understand the concern regarding the continued impacts of the CRS on intangible cultural heritage, traditional knowledge ",74,,,,2,
127,tek_repeats,10,,,,,,,,,,,,,,3/14/25 13:06,kristarc,,,4,12,,"Match: traditional knowledge    System, and the effects it has  had on tribal life for consideration in the EIS. Section 3.17 summarizes these perspectives on the importance of the Columbia River Basin resources and landscapes to tribes and the potential impacts of the CRSO EIS alternatives. In addition, where  applicable or pertinent, for specific EIS resources, the EIS described how tribal interests would be impacted by the different Multiple Objective Alternatives in Chapters 3 and 7.   As the commenter notes, based on the analysis presented in the EIS, the Preferred Alternative is not expected to have a disproportionately high and adverse effect on low income populations, minority populations, or Indian Tribes. This is due to the  expected magnitude of the effects of the Preferred Alternative in comparison to the No Action Alternative.         Columbia River System Operations Environmental Impact Statement  Appendix T, Public Comment Period    T-738    Letter No. Comment No. Commenter Name/Email Affiliation Comment Response1/    traditional knowledge ",,,,0,"Match: traditional knowledge    System, and the effects it has  had on tribal life for consideration in the EIS. Section 3.17 summarizes these perspectives on the importance of the Columbia River Basin resources and landscapes to tribes and the potential impacts of the CRSO EIS alternatives. In addition, where  applicable or pertinent, for specific EIS resources, the EIS described how tribal interests would be impacted by the different Multiple Objective Alternatives in Chapters 3 and 7.   As the commenter notes, based on the analysis presented in the EIS, the Preferred Alternative is not expected to have a disproportionately high and adverse effect on low income populations, minority populations, or Indian Tribes. This is due to the  expected magnitude of the effects of the Preferred Alternative in comparison to the No Action Alternative.         Columbia River System Operations Environmental Impact Statement  Appendix T, Public Comment Period    T-738    Letter No. Comment No. Commenter Name/Email Affiliation Comment Response1/    traditional knowledge ",12,"Match: traditional knowledge    System, and the effects it has  had on tribal life for consideration in the EIS. Section 3.17 summarizes these perspectives on the importance of the Columbia River Basin resources and landscapes to tribes and the potential impacts of the CRSO EIS alternatives. In addition, where  applicable or pertinent, for specific EIS resources, the EIS described how tribal interests would be impacted by the different Multiple Objective Alternatives in Chapters 3 and 7.   As the commenter notes, based on the analysis presented in the EIS, the Preferred Alternative is not expected to have a disproportionately high and adverse effect on low income populations, minority populations, or Indian Tribes. This is due to the  expected magnitude of the effects of the Preferred Alternative in comparison to the No Action Alternative.         Columbia River System Operations Environmental Impact Statement  Appendix T, Public Comment Period    T-738    Letter No. Comment No. Commenter Name/Email Affiliation Comment Response1/    traditional knowledge ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,"Match: traditional knowledge    System, and the effects it has  had on tribal life for consideration in the EIS. Section 3.17 summarizes these perspectives on the importance of the Columbia River Basin resources and landscapes to tribes and the potential impacts of the CRSO EIS alternatives. In addition, where  applicable or pertinent, for specific EIS resources, the EIS described how tribal interests would be impacted by the different Multiple Objective Alternatives in Chapters 3 and 7.   As the commenter notes, based on the analysis presented in the EIS, the Preferred Alternative is not expected to have a disproportionately high and adverse effect on low income populations, minority populations, or Indian Tribes. This is due to the  expected magnitude of the effects of the Preferred Alternative in comparison to the No Action Alternative.         Columbia River System Operations Environmental Impact Statement  Appendix T, Public Comment Period    T-738    Letter No. Comment No. Commenter Name/Email Affiliation Comment Response1/    traditional knowledge ",74,,,,2,
127,tek_repeats,11,,,,,,,,,,,,,,3/14/25 13:09,kristarc,,,16,14,,,,,,1,,5,"operations during the life of the action. e. Compensating for an impact by replacing or providing substitute resources or environments.49 Where federal  agencies will not or cannot adopt mitigation measures to avoid or minimize environmental harm to minority and low-income communities, they should  explain why.50 The Lead Agencies must abide by these guidelines with respect to the CRSO EIS. The guidelines will facilitate the Lead Agencies  understanding of the Yakama Nations affected resources and vulnerabilities. The guidelines will also assist the Lead Agencies with determining how  adverse impacts of the CRS disproportionately fall on the Yakama Nation while other non-Native communities see immense benefits. This information  is crucial to a meaningful and objective analysis of the impacts of the CRS. This will in turn lead to development of a purpose and need statement,    The co-lead agencies understand the concern regarding the continued effects of the CRS on intangible cultural heritage, traditional knowledge ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,"operations during the life of the action. e. Compensating for an impact by replacing or providing substitute resources or environments.49 Where federal  agencies will not or cannot adopt mitigation measures to avoid or minimize environmental harm to minority and low-income communities, they should  explain why.50 The Lead Agencies must abide by these guidelines with respect to the CRSO EIS. The guidelines will facilitate the Lead Agencies  understanding of the Yakama Nations affected resources and vulnerabilities. The guidelines will also assist the Lead Agencies with determining how  adverse impacts of the CRS disproportionately fall on the Yakama Nation while other non-Native communities see immense benefits. This information  is crucial to a meaningful and objective analysis of the impacts of the CRS. This will in turn lead to development of a purpose and need statement,    The co-lead agencies understand the concern regarding the continued effects of the CRS on intangible cultural heritage, traditional knowledge ",74,,,,2,
127,tek_repeats,12,,,,,,,,,,,,,,3/14/25 13:11,kristarc,,,1,12,,"""preventing the  recovery of Snake River salmon and steelhead. As the Columbia River Inter-tribal Fish Commission (CRITFC) pointed out, salmon and steelhead in the  John Day, Deschutes, Yakima, and Umatilla rivers consistently survive the hydrosystem well enough to meet recovery goals. Snake River stocks  consistently fail to meet these same goals. From a fishs perspective, the difference is four dams and 140 miles of warm, slack water in the Lower Snake.  The DEIS does not seriously dispute this conclusion. The action agencies fundamental mistake is believingdespite nearly 100 years of evidence to the  contrarythat engineered solutions can replace or improve upon the productivity of the Columbia basins natural conditions. This preference for  engineered solutions over ecological systems is central to the culture and identity of the Army Corps and BOR. But this paradigm for managing our river  has failed; it defies common sense, over a century of EuroAmerican experience, the Traditional Ecological Knowledge of cultures that sustainably  managed these fisheries since time immemorial,12 and scientific findings prepared for the Northwest Power and Conservation Council.13 As Idaho  Congressman Mike Simpson succinctly stated, Salmon need one thingthey need a river.14 The preferred alternative in the final EIS should depart from  action agencies failed paradigm and recommend the measure most likely to restore healthy runs of salmon to the Snake River basin.   The EIS set forth eight objectives which, in tandem with the Purpose and Need Statement, establish the framework for evaluating the ability of an alternative to satisfy the co-leads numerous legal obligations. The Preferred Alternative is predicted to  benefit juvenile and adult anadromous salmonids (two of the objectives), but not as much as MO3, which includes breaching the four lower Snake River dams. ",,,,0,"""preventing the  recovery of Snake River salmon and steelhead. As the Columbia River Inter-tribal Fish Commission (CRITFC) pointed out, salmon and steelhead in the  John Day, Deschutes, Yakima, and Umatilla rivers consistently survive the hydrosystem well enough to meet recovery goals. Snake River stocks  consistently fail to meet these same goals. From a fishs perspective, the difference is four dams and 140 miles of warm, slack water in the Lower Snake.  The DEIS does not seriously dispute this conclusion. The action agencies fundamental mistake is believingdespite nearly 100 years of evidence to the  contrarythat engineered solutions can replace or improve upon the productivity of the Columbia basins natural conditions. This preference for  engineered solutions over ecological systems is central to the culture and identity of the Army Corps and BOR. But this paradigm for managing our river  has failed; it defies common sense, over a century of EuroAmerican experience, the Traditional Ecological Knowledge of cultures that sustainably  managed these fisheries since time immemorial,12 and scientific findings prepared for the Northwest Power and Conservation Council.13 As Idaho  Congressman Mike Simpson succinctly stated, Salmon need one thingthey need a river.14 The preferred alternative in the final EIS should depart from  action agencies failed paradigm and recommend the measure most likely to restore healthy runs of salmon to the Snake River basin.   The EIS set forth eight objectives which, in tandem with the Purpose and Need Statement, establish the framework for evaluating the ability of an alternative to satisfy the co-leads numerous legal obligations. The Preferred Alternative is predicted to  benefit juvenile and adult anadromous salmonids (two of the objectives), but not as much as MO3, which includes breaching the four lower Snake River dams. ",11,"""preventing the  recovery of Snake River salmon and steelhead. As the Columbia River Inter-tribal Fish Commission (CRITFC) pointed out, salmon and steelhead in the  John Day, Deschutes, Yakima, and Umatilla rivers consistently survive the hydrosystem well enough to meet recovery goals. Snake River stocks  consistently fail to meet these same goals. From a fishs perspective, the difference is four dams and 140 miles of warm, slack water in the Lower Snake.  The DEIS does not seriously dispute this conclusion. The action agencies fundamental mistake is believingdespite nearly 100 years of evidence to the  contrarythat engineered solutions can replace or improve upon the productivity of the Columbia basins natural conditions. This preference for  engineered solutions over ecological systems is central to the culture and identity of the Army Corps and BOR. But this paradigm for managing our river  has failed; it defies common sense, over a century of EuroAmerican experience, the Traditional Ecological Knowledge of cultures that sustainably  managed these fisheries since time immemorial,12 and scientific findings prepared for the Northwest Power and Conservation Council.13 As Idaho  Congressman Mike Simpson succinctly stated, Salmon need one thingthey need a river.14 The preferred alternative in the final EIS should depart from  action agencies failed paradigm and recommend the measure most likely to restore healthy runs of salmon to the Snake River basin.   The EIS set forth eight objectives which, in tandem with the Purpose and Need Statement, establish the framework for evaluating the ability of an alternative to satisfy the co-leads numerous legal obligations. The Preferred Alternative is predicted to  benefit juvenile and adult anadromous salmonids (two of the objectives), but not as much as MO3, which includes breaching the four lower Snake River dams. ",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"""preventing the  recovery of Snake River salmon and steelhead. As the Columbia River Inter-tribal Fish Commission (CRITFC) pointed out, salmon and steelhead in the  John Day, Deschutes, Yakima, and Umatilla rivers consistently survive the hydrosystem well enough to meet recovery goals. Snake River stocks  consistently fail to meet these same goals. From a fishs perspective, the difference is four dams and 140 miles of warm, slack water in the Lower Snake.  The DEIS does not seriously dispute this conclusion. The action agencies fundamental mistake is believingdespite nearly 100 years of evidence to the  contrarythat engineered solutions can replace or improve upon the productivity of the Columbia basins natural conditions. This preference for  engineered solutions over ecological systems is central to the culture and identity of the Army Corps and BOR. But this paradigm for managing our river  has failed; it defies common sense, over a century of EuroAmerican experience, the Traditional Ecological Knowledge of cultures that sustainably  managed these fisheries since time immemorial,12 and scientific findings prepared for the Northwest Power and Conservation Council.13 As Idaho  Congressman Mike Simpson succinctly stated, Salmon need one thingthey need a river.14 The preferred alternative in the final EIS should depart from  action agencies failed paradigm and recommend the measure most likely to restore healthy runs of salmon to the Snake River basin.   The EIS set forth eight objectives which, in tandem with the Purpose and Need Statement, establish the framework for evaluating the ability of an alternative to satisfy the co-leads numerous legal obligations. The Preferred Alternative is predicted to  benefit juvenile and adult anadromous salmonids (two of the objectives), but not as much as MO3, which includes breaching the four lower Snake River dams. ",74,,,,2,
127,tek_repeats,13,,,,,,,,,,,,,,3/14/25 13:14,kristarc,,,4,12,,"6923 1 Torey.wakeland@grandronde.org The  Confederated  Tribes of  Grand Ronde    The Columbia River includes resources of critical cultural importance to the Tribe, including but not limited to water quality, water quantity, aquatic and  riparian habitats, native anadromous fish runs, native aquatic species and wildlife, spiritual values, place-based traditional knowledge ",,,,0,"6923 1 Torey.wakeland@grandronde.org The  Confederated  Tribes of  Grand Ronde    The Columbia River includes resources of critical cultural importance to the Tribe, including but not limited to water quality, water quantity, aquatic and  riparian habitats, native anadromous fish runs, native aquatic species and wildlife, spiritual values, place-based traditional knowledge ",11,"6923 1 Torey.wakeland@grandronde.org The  Confederated  Tribes of  Grand Ronde    The Columbia River includes resources of critical cultural importance to the Tribe, including but not limited to water quality, water quantity, aquatic and  riparian habitats, native anadromous fish runs, native aquatic species and wildlife, spiritual values, place-based traditional knowledge ",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,"6923 1 Torey.wakeland@grandronde.org The  Confederated  Tribes of  Grand Ronde    The Columbia River includes resources of critical cultural importance to the Tribe, including but not limited to water quality, water quantity, aquatic and  riparian habitats, native anadromous fish runs, native aquatic species and wildlife, spiritual values, place-based traditional knowledge ",74,,,,2,
127,tek_repeats,14,,,,,,,,,,,,,,3/14/25 13:16,kristarc,,,11,14,,,,,,0,"  2.2 Snake River Spring/Summer Chinook Salmon | 167    7/24/2020|       NOAA Fisheries | 2020 CRS Biological Opinion      Over time, these actions have been increasingly strategically targeted to address the limiting  factors, and this should improve their effectiveness. For instance, Reclamation has completed  tributary assessments in the Upper Grande Ronde River subbasin (BOR 2014) and Catherine  Creek (BOR 2012). The Action Agencies have also funded and worked with local partners since  2011 to develop, implement, and adaptively manage the ""Atlas"" process, a systematic approach  to identify and prioritize the actions that would be most likely to improve habitat. The Atlas  process includes key elements from the watershed restoration principles articulated in Roni et al.  (2002, 2008) and Beechie et al. (2008, 2010). It is a multi-criteria decision analysis framework  that utilizes the best available empirical fish and habitat data; peer-reviewed, published research  evidence; and local knowledge to determine the highest-priority areas and actions for habitat  improvement within a watershed. It integrates geographical information system (GIS) data  relating to the limiting factors in an assessment unit to identify ""biologically significant reaches,""  and results in scored restoration opportunities, displayed on a map within a hierarchical spatial  framework (Booth et al. 2016). The process builds on the tributary and reach assessments and  other available data and information and is intended to improve the ability to identify  opportunities for habitat improvement actions that address limiting factors. The Atlas process  and other assessments have contributed to an enhanced understanding of habitat conditions and  functions and of the potential for improvement in the studied reaches; together these tools are  improving the Action Agencies' abilities to target habitat improvement actions where they will  provide the greatest benefits.   ",6,"  2.2 Snake River Spring/Summer Chinook Salmon | 167    7/24/2020|       NOAA Fisheries | 2020 CRS Biological Opinion      Over time, these actions have been increasingly strategically targeted to address the limiting  factors, and this should improve their effectiveness. For instance, Reclamation has completed  tributary assessments in the Upper Grande Ronde River subbasin (BOR 2014) and Catherine  Creek (BOR 2012). The Action Agencies have also funded and worked with local partners since  2011 to develop, implement, and adaptively manage the ""Atlas"" process, a systematic approach  to identify and prioritize the actions that would be most likely to improve habitat. The Atlas  process includes key elements from the watershed restoration principles articulated in Roni et al.  (2002, 2008) and Beechie et al. (2008, 2010). It is a multi-criteria decision analysis framework  that utilizes the best available empirical fish and habitat data; peer-reviewed, published research  evidence; and local knowledge to determine the highest-priority areas and actions for habitat  improvement within a watershed. It integrates geographical information system (GIS) data  relating to the limiting factors in an assessment unit to identify ""biologically significant reaches,""  and results in scored restoration opportunities, displayed on a map within a hierarchical spatial  framework (Booth et al. 2016). The process builds on the tributary and reach assessments and  other available data and information and is intended to improve the ability to identify  opportunities for habitat improvement actions that address limiting factors. The Atlas process  and other assessments have contributed to an enhanced understanding of habitat conditions and  functions and of the potential for improvement in the studied reaches; together these tools are  improving the Action Agencies' abilities to target habitat improvement actions where they will  provide the greatest benefits.   ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,"  2.2 Snake River Spring/Summer Chinook Salmon | 167    7/24/2020|       NOAA Fisheries | 2020 CRS Biological Opinion      Over time, these actions have been increasingly strategically targeted to address the limiting  factors, and this should improve their effectiveness. For instance, Reclamation has completed  tributary assessments in the Upper Grande Ronde River subbasin (BOR 2014) and Catherine  Creek (BOR 2012). The Action Agencies have also funded and worked with local partners since  2011 to develop, implement, and adaptively manage the ""Atlas"" process, a systematic approach  to identify and prioritize the actions that would be most likely to improve habitat. The Atlas  process includes key elements from the watershed restoration principles articulated in Roni et al.  (2002, 2008) and Beechie et al. (2008, 2010). It is a multi-criteria decision analysis framework  that utilizes the best available empirical fish and habitat data; peer-reviewed, published research  evidence; and local knowledge to determine the highest-priority areas and actions for habitat  improvement within a watershed. It integrates geographical information system (GIS) data  relating to the limiting factors in an assessment unit to identify ""biologically significant reaches,""  and results in scored restoration opportunities, displayed on a map within a hierarchical spatial  framework (Booth et al. 2016). The process builds on the tributary and reach assessments and  other available data and information and is intended to improve the ability to identify  opportunities for habitat improvement actions that address limiting factors. The Atlas process  and other assessments have contributed to an enhanced understanding of habitat conditions and  functions and of the potential for improvement in the studied reaches; together these tools are  improving the Action Agencies' abilities to target habitat improvement actions where they will  provide the greatest benefits.   ",74,,,,2,
127,tek_repeats,15,,,,,,,,,,,,,,3/14/25 13:17,kristarc,,,11,14,,,,,,0,"Over time, these actions have been increasingly strategically targeted to address the limiting  factors, and this should improve their effectiveness. For instance, Reclamation has completed  tributary assessments in the Upper Grande Ronde River subbasin (BOR 2014) and Catherine  Creek (BOR 2012). The Action Agencies have also funded and worked with local partners since  2011 to develop, implement, and adaptively manage the ""Atlas"" process, a systematic approach  to identify and prioritize the actions that would be most likely to improve habitat. The Atlas  process includes key elements from the watershed restoration principles articulated in Roni et al.  (2002, 2008) and Beechie et al. (2008, 2010). It is a multi-criteria decision analysis framework  that utilizes the best available empirical fish and habitat data; peer-reviewed, published research  evidence; and local knowledge to determine the highest-priority areas and actions for habitat  improvement within a watershed. It integrates GIS data relating to the limiting factors in an  assessment unit to identify ""biologically significant reaches,"" and results in scored restoration  opportunities displayed on a map within a hierarchical spatial framework (Booth et al. 2016).  The process builds on the tributary and reach assessments and other available data and  information and is intended to improve the ability to identify opportunities for habitat  improvement actions that address limiting factors. The Atlas process and other assessments have  contributed to an enhanced understanding of habitat conditions and functions and of the potential  for improvement in the studied reaches; together, these tools are improving the Action Agencies'  abilities to target habitat improvement actions where they will provide the greatest benefits.   ",1,"copy and paste language from before: Over time, these actions have been increasingly strategically targeted to address the limiting  factors, and this should improve their effectiveness. For instance, Reclamation has completed  tributary assessments in the Upper Grande Ronde River subbasin (BOR 2014) and Catherine  Creek (BOR 2012). The Action Agencies have also funded and worked with local partners since  2011 to develop, implement, and adaptively manage the ""Atlas"" process, a systematic approach  to identify and prioritize the actions that would be most likely to improve habitat. The Atlas  process includes key elements from the watershed restoration principles articulated in Roni et al.  (2002, 2008) and Beechie et al. (2008, 2010). It is a multi-criteria decision analysis framework  that utilizes the best available empirical fish and habitat data; peer-reviewed, published research  evidence; and local knowledge to determine the highest-priority areas and actions for habitat  improvement within a watershed. It integrates GIS data relating to the limiting factors in an  assessment unit to identify ""biologically significant reaches,"" and results in scored restoration  opportunities displayed on a map within a hierarchical spatial framework (Booth et al. 2016).  The process builds on the tributary and reach assessments and other available data and  information and is intended to improve the ability to identify opportunities for habitat  improvement actions that address limiting factors. The Atlas process and other assessments have  contributed to an enhanced understanding of habitat conditions and functions and of the potential  for improvement in the studied reaches; together, these tools are improving the Action Agencies'  abilities to target habitat improvement actions where they will provide the greatest benefits.   ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,74,,,,2,
127,tek_repeats,16,,,,,,,,,,,,,,3/14/25 13:19,kristarc,,,1,14,,,,,,0,"The Department uses the language from our Treaty, policy statements, and mission statement to  implement a collective Tribal vision for management.  The Tribes still have a significant interest  in developing sustainable hunting and fishing opportunities in the Basin because without broad  consensus on goals and mitigation measures, it is likely anadromous fisheries will remain below  sustainable and harvestable quantities.  A quintessential component of the Tribal perspective is  blending our traditional ecological knowledge with the tenets of western science to develop  projects that will holistically benefit numerous native species and provide sustainable  opportunities for subsistence harvest of those resources.    Populations of salmon, including those in the Salmon River subbasin, decreased substantially  coincident with the construction of hydroelectric dams on the Lower Snake and Columbia rivers  and other anthropogenic impacts across the landscape.  Anadromous fish populations have been  reduced to the point that Chinook salmon are listed under the Endangered Species Act (ESA) as  a threatened species; this listing occurred on April 22, 1992 (57 FR 14653).  Prior to 1992, the  Tribes implemented Chinook salmon fisheries throughout the Salmon River, but in 1992 the  dynamics of these fisheries were drastically altered. ",8,"The Department uses the language from our Treaty, policy statements, and mission statement to  implement a collective Tribal vision for management.  The Tribes still have a significant interest  in developing sustainable hunting and fishing opportunities in the Basin because without broad  consensus on goals and mitigation measures, it is likely anadromous fisheries will remain below  sustainable and harvestable quantities.  A quintessential component of the Tribal perspective is  blending our traditional ecological knowledge with the tenets of western science to develop  projects that will holistically benefit numerous native species and provide sustainable  opportunities for subsistence harvest of those resources.    Populations of salmon, including those in the Salmon River subbasin, decreased substantially  coincident with the construction of hydroelectric dams on the Lower Snake and Columbia rivers  and other anthropogenic impacts across the landscape.  Anadromous fish populations have been  reduced to the point that Chinook salmon are listed under the Endangered Species Act (ESA) as  a threatened species; this listing occurred on April 22, 1992 (57 FR 14653).  Prior to 1992, the  Tribes implemented Chinook salmon fisheries throughout the Salmon River, but in 1992 the  dynamics of these fisheries were drastically altered. ",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"The Department uses the language from our Treaty, policy statements, and mission statement to  implement a collective Tribal vision for management.  The Tribes still have a significant interest  in developing sustainable hunting and fishing opportunities in the Basin because without broad  consensus on goals and mitigation measures, it is likely anadromous fisheries will remain below  sustainable and harvestable quantities.  A quintessential component of the Tribal perspective is  blending our traditional ecological knowledge with the tenets of western science to develop  projects that will holistically benefit numerous native species and provide sustainable  opportunities for subsistence harvest of those resources.    Populations of salmon, including those in the Salmon River subbasin, decreased substantially  coincident with the construction of hydroelectric dams on the Lower Snake and Columbia rivers  and other anthropogenic impacts across the landscape.  Anadromous fish populations have been  reduced to the point that Chinook salmon are listed under the Endangered Species Act (ESA) as  a threatened species; this listing occurred on April 22, 1992 (57 FR 14653).  Prior to 1992, the  Tribes implemented Chinook salmon fisheries throughout the Salmon River, but in 1992 the  dynamics of these fisheries were drastically altered. ",74,,,,2,
